Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC55,OUT045,610.8761046
FDE44,OUT018,768.4755316
NCN26,OUT018,1896.534835
FDC11,OUT049,1359.114732
FDV24,OUT035,2478.83411
FDR40,OUT019,171.359773
NCQ17,OUT049,2526.472179
FDC46,OUT045,3149.79814
NCM18,OUT046,1042.950026
FDK16,OUT046,1515.358642
FDI28,OUT017,1281.288873
FDS11,OUT018,3604.795253
DRD13,OUT046,1034.41312
FDL36,OUT035,1386.111644
FDI27,OUT013,814.7587199
FDJ53,OUT019,284.5404579
FDS44,OUT045,3932.377209
FDE28,OUT046,3748.916623
FDQ33,OUT018,2397.241855
FDB37,OUT017,3913.891978
FDQ31,OUT045,1378.009602
NCQ05,OUT046,2450.508661
FDE10,OUT013,2000.109797
FDF38,OUT017,615.7752088
FDE50,OUT019,458.9675072
DRG37,OUT010,363.9621337
NCH06,OUT049,3873.866094
FDY14,OUT045,4052.019692
FDO27,OUT017,1501.758217
FDQ19,OUT049,3955.341974
FDZ26,OUT019,584.7473865
FDN51,OUT013,4180.344208
FDK20,OUT035,1942.235827
FDD40,OUT018,2897.389692
DRI25,OUT018,884.8234079
FDH56,OUT017,1884.660054
FDI36,OUT027,5681.651171
DRH11,OUT018,879.6891454
NCV18,OUT017,1358.175169
DRI01,OUT049,2913.229668
DRE48,OUT049,3143.927161
FDS51,OUT035,977.7793531
FDM38,OUT017,769.4258344
FDB60,OUT027,5511.520778
FDY58,OUT035,3908.635575
FDY22,OUT045,2260.671312
FDF11,OUT027,5807.318928
FDZ51,OUT035,1520.919036
FDQ45,OUT017,3111.345009
FDF17,OUT035,3150.922287
NCF31,OUT027,4054.767062
FDA37,OUT013,1981.850539
FDO51,OUT046,656.0194831
FDF34,OUT013,3068.896923
FDD57,OUT018,1477.872822
FDO37,OUT046,3891.690795
FDR49,OUT049,786.8436505
FDS39,OUT049,2165.284081
FDI48,OUT027,1191.168311
DRM35,OUT049,2989.736201
FDV57,OUT035,3156.326787
FDZ55,OUT013,2465.567443
FDI28,OUT035,1268.04388
FDS21,OUT045,1014.376862
FDT34,OUT013,1690.350426
DRI25,OUT035,885.0808368
FDT47,OUT010,233.3963576
DRH39,OUT045,1121.977061
NCD54,OUT045,2482.930025
FDU16,OUT027,2258.703623
NCW29,OUT045,2017.941229
FDV25,OUT027,5804.764309
FDM56,OUT035,1700.311125
FDZ04,OUT027,1418.39914
FDG59,OUT019,131.2613592
FDI56,OUT045,1411.382258
FDS33,OUT035,1396.881848
FDC23,OUT049,2897.937688
FDT11,OUT049,3143.186427
FDG17,OUT045,3948.494615
FDZ44,OUT045,1915.449523
FDJ52,OUT013,2467.388635
DRI23,OUT046,2558.619077
DRE15,OUT010,153.8108548
NCF07,OUT013,1623.283037
NCR29,OUT049,880.8002638
FDE44,OUT019,131.2613592
FDT23,OUT035,1309.914373
NCG06,OUT017,4003.91214
NCU41,OUT010,485.3969453
FDH46,OUT017,1678.498031
FDV31,OUT013,2893.15705
NCT41,OUT027,4119.351649
FDE22,OUT027,4323.301998
FDC26,OUT045,1700.522378
DRF51,OUT017,604.8220569
NCY53,OUT019,277.9108114
FDY21,OUT017,3146.535233
FDL27,OUT013,1161.170215
FDZ34,OUT049,3147.663333
NCF43,OUT010,342.8741847
FDC21,OUT035,1698.871777
FDL26,OUT013,2440.754466
FDT25,OUT010,278.1893992
NCR30,OUT046,1095.577317
DRL23,OUT019,260.1333264
NCR05,OUT049,3132.164263
NCE19,OUT018,867.1015166
FDY07,OUT035,632.319686
FDB10,OUT017,3873.491914
FDP57,OUT013,1673.386948
FDU48,OUT019,294.366167
FDH48,OUT035,1349.492791
FDO33,OUT035,1890.632845
NCU29,OUT045,2477.396818
FDW35,OUT046,648.4921265
FDH05,OUT010,584.6044797
FDP26,OUT049,1677.112636
DRG27,OUT035,626.6702035
FDQ33,OUT046,2495.334459
FDH20,OUT010,243.1865531
FDV14,OUT046,1386.53645
DRD01,OUT046,918.0793606
NCI17,OUT049,1511.717117
FDF39,OUT010,583.0604054
FDX37,OUT046,1545.476764
NCX17,OUT035,3836.017371
FDN03,OUT013,4157.177031
NCS41,OUT010,440.2230137
FDH34,OUT045,3166.237588
NCX53,OUT018,2142.82117
FDY31,OUT046,2423.027593
FDD20,OUT017,2045.576153
FDE51,OUT045,684.0161403
FDV27,OUT046,1368.215921
FDF16,OUT035,2487.201493
FDZ02,OUT049,1505.027902
NCK05,OUT045,1011.796898
FDM12,OUT027,5452.242073
NCA05,OUT018,2369.194624
FDX33,OUT045,2583.296506
FDM25,OUT049,2905.597555
FDE41,OUT018,1362.324532
FDW14,OUT045,1393.503262
NCD30,OUT046,1491.05855
FDB23,OUT010,583.0604054
FDF45,OUT046,975.7363842
FDW20,OUT017,2048.082901
FDF47,OUT045,3602.339061
NCR05,OUT019,544.8157923
DRB01,OUT046,3153.930322
FDE36,OUT013,2458.825968
FDU56,OUT049,3153.674897
FDB23,OUT049,3680.481788
FDN48,OUT049,1393.924136
FDS43,OUT013,3106.177569
NCN05,OUT013,3069.139121
NCL53,OUT049,2903.258872
FDL56,OUT046,1345.538597
FDH17,OUT018,1483.792179
FDP37,OUT046,1997.674414
FDG09,OUT019,459.4204131
FDA55,OUT045,3740.704211
FDX31,OUT049,3932.241523
FDJ41,OUT045,4104.710814
DRC24,OUT045,2545.430315
FDQ21,OUT035,2023.657117
NCT54,OUT045,1462.182106
FDH08,OUT049,3840.717666
FDY38,OUT018,3635.641394
DRM11,OUT010,584.6044797
FDG32,OUT049,3548.097125
NCH18,OUT046,3999.168107
FDI20,OUT035,3583.840944
FDA33,OUT018,2324.849343
FDN45,OUT013,3582.034436
FDT45,OUT010,131.6556578
FDR32,OUT035,3756.395719
FDA48,OUT017,3615.108414
FDN23,OUT017,2424.875052
NCR18,OUT035,629.947296
FDD45,OUT046,1454.409704
FDI22,OUT018,3340.312137
FDT09,OUT013,2008.62147
DRC24,OUT027,4120.410786
FDT39,OUT046,2427.686381
FDX28,OUT045,1528.686053
FDA50,OUT018,1476.615642
FDT33,OUT027,4353.538022
FDQ60,OUT049,1934.18492
NCM19,OUT018,1755.28425
FDF40,OUT046,4107.842588
NCI30,OUT035,4005.193916
FDK34,OUT049,3919.703446
FDA38,OUT027,5804.764309
FDT02,OUT045,606.9482224
FDC11,OUT017,1357.297929
FDD08,OUT046,646.1824465
NCS29,OUT046,4083.721415
DRI03,OUT010,427.9085629
FDK48,OUT035,1059.89179
FDM52,OUT049,2478.031862
FDP49,OUT035,880.6354337
DRA24,OUT046,2563.929835
NCJ43,OUT049,2919.69323
FDE11,OUT045,3147.413087
FDP01,OUT049,2480.96729
FDQ59,OUT018,1348.057406
FDA43,OUT019,486.0634159
FDL14,OUT017,2459.653301
FDV50,OUT010,280.576901
FDT01,OUT027,5807.318928
NCC42,OUT035,2026.585421
FDO28,OUT046,1913.758039
FDD32,OUT019,171.359773
FDV45,OUT035,3145.470026
NCW17,OUT019,292.8725451
NCJ17,OUT027,2382.089636
NCF18,OUT049,3104.374089
FDP01,OUT045,2537.032011
FDH24,OUT045,2593.754502
FDI38,OUT027,5803.468484
FDX03,OUT035,643.1249516
FDY28,OUT046,3477.616136
FDN34,OUT018,2762.475806
FDJ02,OUT045,2530.291484
FDW40,OUT019,297.9559732
FDX03,OUT017,626.9736469
FDE17,OUT027,4059.917169
FDT58,OUT046,2756.150614
FDI38,OUT013,3506.42148
FDW22,OUT035,3819.685991
FDS15,OUT027,2951.67185
NCX06,OUT013,3045.224595
DRK47,OUT035,3891.166718
FDC23,OUT027,4902.555109
FDM56,OUT010,253.7528233
FDP21,OUT046,3120.173503
FDP58,OUT046,3565.412603
FDA27,OUT019,583.2033122
FDK41,OUT019,198.270492
NCH42,OUT046,3851.069935
FDG29,OUT045,627.8309838
FDW15,OUT018,2379.819094
FDD28,OUT018,882.0300142
FDQ37,OUT049,3102.102757
FDC23,OUT035,2938.861376
FDV13,OUT035,1382.888671
FDK33,OUT046,3496.87135
FDO33,OUT013,1864.078398
FDN21,OUT017,2584.974007
NCW06,OUT027,5484.9976
FDI38,OUT035,3544.565574
FDC21,OUT027,2921.139762
NCS05,OUT046,2087.411008
NCN53,OUT049,632.1974216
FDV40,OUT010,139.3512293
FDG60,OUT017,3850.992365
NCY30,OUT027,5200.546823
FDM40,OUT045,2078.363973
NCO30,OUT046,3116.634617
FDK10,OUT046,3044.775262
FDM36,OUT045,2942.999398
FDN10,OUT013,1919.540523
FDM46,OUT018,1444.634358
FDX50,OUT049,1759.137995
FDP33,OUT045,3878.792837
FDO12,OUT045,3134.425669
FDC28,OUT013,1742.524114
FDO31,OUT045,1314.57328
FDX45,OUT035,2560.16731
FDV21,OUT049,1982.908686
FDH04,OUT049,1399.904207
NCG54,OUT013,2819.507154
FDO13,OUT046,2516.350526
FDA09,OUT027,4999.686601
FDC38,OUT017,1991.507302
NCO42,OUT046,2430.138797
FDL45,OUT049,2002.08913
NCK31,OUT013,851.1897664
FDM39,OUT017,2995.353689
FDC22,OUT010,487.1899111
FDF46,OUT046,1901.036032
FDQ37,OUT045,3109.862195
FDH41,OUT010,580.005403
FDQ04,OUT046,648.6077391
NCQ02,OUT027,5247.016429
FDJ57,OUT027,5241.390478
NCE07,OUT049,2111.266542
FDE56,OUT013,1084.714743
FDI20,OUT049,3531.56042
FDK36,OUT018,768.6497421
FDP08,OUT027,5488.485643
FDF44,OUT017,1980.901852
NCU53,OUT017,2726.447619
FDF47,OUT035,3646.761861
FDS55,OUT010,352.6935748
FDZ52,OUT010,258.2181047
FDL04,OUT018,1651.139344
NCM26,OUT035,2533.087706
FDX43,OUT049,2761.094766
FDP52,OUT049,3683.305776
DRK49,OUT045,625.2059449
FDE38,OUT013,2461.008915
DRF13,OUT035,2507.311172
FDK41,OUT010,188.1271479
FDJ04,OUT027,3045.63368
FDZ44,OUT018,1901.035166
FDS11,OUT013,3777.417319
FDA55,OUT049,3705.857049
NCW53,OUT046,3084.996147
FDB49,OUT027,2855.376674
FDD23,OUT017,3140.265692
NCV42,OUT045,1708.93665
NCZ29,OUT018,1965.923243
FDQ26,OUT013,1005.342355
FDV08,OUT017,618.5883095
FDC53,OUT049,1533.159589
FDV58,OUT010,541.0248953
NCP02,OUT019,133.1172026
DRI37,OUT045,888.458015
FDQ12,OUT049,3817.638235
FDE33,OUT046,1143.79853
FDX27,OUT045,1487.384692
FDM22,OUT017,794.4987495
NCH30,OUT019,280.0936643
FDC04,OUT017,3886.979051
FDO38,OUT046,1269.655724
FDV52,OUT027,3041.917772
FDB32,OUT013,1487.010573
FDV43,OUT018,764.2704332
FDI24,OUT018,2772.028052
FDR40,OUT017,1335.8105
FDW02,OUT049,2002.674693
FDE44,OUT049,787.1761078
FDL38,OUT046,1388.123534
NCT54,OUT010,233.2250659
DRJ39,OUT010,582.7227945
FDW55,OUT049,4041.901539
DRF13,OUT019,346.2873243
NCW17,OUT049,2082.074366
FDP13,OUT035,623.718146
FDS08,OUT018,2750.053844
NCP17,OUT035,997.896359
NCO53,OUT035,3153.249305
FDH19,OUT045,2917.769525
FDJ04,OUT017,1920.755747
FDG10,OUT049,881.8684822
FDA40,OUT010,198.478089
FDI53,OUT045,2584.099735
FDU09,OUT010,131.6556578
FDK60,OUT045,1517.723384
FDR43,OUT017,603.0557411
FDW22,OUT017,3739.915568
DRP47,OUT010,584.6044797
DRG48,OUT010,354.2505033
FDA14,OUT035,2528.835166
FDU49,OUT013,1424.815928
FDK28,OUT045,4040.817769
FDT19,OUT046,2886.777867
NCQ42,OUT045,1999.809405
FDD03,OUT045,3808.154155
NCM53,OUT013,1693.253752
NCX53,OUT045,2154.982245
FDV14,OUT027,2381.921924
NCZ54,OUT017,2603.311371
FDB39,OUT013,995.9438305
DRC24,OUT046,2480.891774
FDY36,OUT013,1246.745363
FDN01,OUT035,2929.543252
DRH25,OUT046,837.8231123
FDV08,OUT046,657.3972582
NCP53,OUT049,3909.135244
FDU52,OUT010,371.0820302
NCI42,OUT045,3464.72583
FDZ14,OUT035,1939.449742
FDF11,OUT046,4045.6242
FDQ13,OUT018,1362.542366
FDO32,OUT010,131.2613592
DRJ37,OUT018,2358.743245
FDY43,OUT046,2807.653257
NCT41,OUT017,2516.148385
NCV17,OUT045,1992.827791
FDM04,OUT027,1274.993651
DRB48,OUT018,606.2127731
FDM24,OUT013,2383.666092
FDT37,OUT049,4009.517428
NCO05,OUT010,240.7222209
FDL13,OUT046,3970.630233
FDL15,OUT017,2502.807482
FDB11,OUT018,3562.729297
FDL14,OUT019,365.323565
FDY10,OUT019,281.7260239
FDJ40,OUT049,1744.338836
NCW18,OUT046,3953.412022
NCY06,OUT013,2003.669436
DRE13,OUT018,1365.706676
FDA26,OUT045,3527.125693
NCE19,OUT010,131.2613592
FDE33,OUT035,1279.951258
DRL59,OUT027,1271.392245
FDY07,OUT046,697.6162977
FDF57,OUT018,2771.474751
FDM58,OUT035,1727.465234
FDP26,OUT027,2867.628421
FDY32,OUT046,2525.143013
FDD51,OUT010,131.2613592
FDU22,OUT018,1890.819077
FDZ49,OUT018,3511.06242
NCI42,OUT017,3493.971154
FDT04,OUT027,1123.898087
NCU41,OUT045,3089.525107
FDS56,OUT045,4067.001269
NCN42,OUT017,2487.850648
FDK34,OUT046,3992.166741
FDB03,OUT017,3773.656714
DRJ25,OUT035,771.0417508
FDT25,OUT027,3120.356127
FDN20,OUT013,2780.598983
FDP09,OUT013,3511.381346
FDM20,OUT019,583.2033122
NCG55,OUT046,1928.796188
NCP14,OUT045,1677.43457
NCH06,OUT046,3876.670318
FDV52,OUT013,1909.706726
NCL07,OUT035,620.7104743
DRJ11,OUT027,5480.618483
DRO59,OUT013,1240.954797
FDW15,OUT010,352.5051493
NCQ30,OUT035,1969.475849
NCN54,OUT019,141.3287331
FDY01,OUT027,3040.602027
FDX39,OUT035,3601.627111
FDH53,OUT027,2229.30523
FDA57,OUT035,621.1111154
NCC07,OUT010,250.6233727
FDU28,OUT013,3082.54238
FDK36,OUT010,131.2613592
FDR36,OUT018,634.1356504
NCQ17,OUT035,2525.889785
FDS28,OUT019,131.2613592
FDE08,OUT045,2515.893693
FDU22,OUT046,1939.119659
FDG41,OUT045,1703.491974
FDO31,OUT010,154.0664692
FDM21,OUT019,584.7473865
FDU40,OUT017,3099.405333
FDV36,OUT018,2033.360062
FDT10,OUT027,1322.244112
FDX38,OUT045,775.0145662
NCU30,OUT027,4334.075025
NCV06,OUT049,3126.796214
FDT16,OUT035,4160.283786
NCP41,OUT027,2924.166008
FDZ56,OUT017,2880.926737
FDC22,OUT035,3161.030672
FDU10,OUT035,606.3539273
FDS46,OUT045,1903.271975
FDO08,OUT049,2654.257724
NCV42,OUT018,1686.097911
FDP33,OUT035,3948.0103
FDJ12,OUT046,3523.542424
FDH04,OUT045,1400.350536
NCU54,OUT013,3450.051254
FDO36,OUT010,436.1855012
FDT37,OUT027,5804.764309
FDD14,OUT010,460.1007489
FDA16,OUT013,3742.271266
NCS42,OUT019,231.6888991
FDP10,OUT019,258.7138397
FDQ28,OUT049,2489.244294
FDK57,OUT010,278.8618712
FDK02,OUT013,1910.370279
FDW47,OUT018,1931.783222
NCC42,OUT018,1994.212922
FDQ37,OUT018,2959.208267
FDL40,OUT046,1484.624069
DRE13,OUT010,202.2064775
FDQ34,OUT027,2867.628421
NCB54,OUT046,2014.481848
FDS48,OUT049,2480.028459
FDO15,OUT045,1048.831018
NCT30,OUT013,761.5223552
FDU49,OUT027,2366.074399
FDE21,OUT046,1977.4112
FDS49,OUT019,162.3256322
FDT38,OUT027,2346.493899
FDZ01,OUT045,1644.895527
FDC41,OUT035,1128.575899
DRG13,OUT010,382.315954
NCZ42,OUT018,3761.381654
NCM07,OUT045,1360.179661
NCV17,OUT018,2048.018016
DRK39,OUT035,1350.604008
FDS37,OUT018,1888.011851
FDV12,OUT019,242.298351
NCG19,OUT018,3634.644186
FDS51,OUT013,1118.932157
NCO14,OUT046,655.0923557
FDC38,OUT046,2017.942903
FDN15,OUT046,2040.536895
NCH42,OUT013,3833.884943
FDQ22,OUT046,629.2177092
FDC05,OUT013,3113.442328
FDZ31,OUT013,3117.760383
DRJ23,OUT049,3103.869025
FDC52,OUT035,2509.988213
DRD12,OUT010,206.5597437
FDV55,OUT017,2493.428534
FDD32,OUT046,1297.855568
FDR01,OUT049,3257.30833
FDY08,OUT019,295.8911174
FDQ45,OUT045,3164.148454
DRN11,OUT027,3904.954744
NCS05,OUT018,2043.2456
FDY32,OUT035,2574.610665
NCD31,OUT045,2646.424379
NCE06,OUT049,2511.18233
NCP14,OUT046,1674.590892
NCF18,OUT019,483.3403133
FDF14,OUT018,2336.355969
FDB22,OUT017,2471.00116
NCH54,OUT049,2568.671486
FDU27,OUT035,771.6073752
FDS58,OUT027,4320.425692
NCU29,OUT035,2459.09803
FDJ57,OUT013,3098.298215
FDL56,OUT049,1341.960368
FDH60,OUT035,3104.784403
FDN24,OUT018,856.6702013
FDD02,OUT017,1926.304308
FDP15,OUT017,3883.728954
FDB28,OUT027,5735.718504
DRC49,OUT045,2454.377518
NCG30,OUT018,1943.619257
FDJ14,OUT049,1285.784002
FDL52,OUT045,608.5550224
NCG19,OUT027,5807.318928
NCN41,OUT035,1974.888904
FDW22,OUT013,3774.144141
FDI02,OUT013,1773.594052
FDV51,OUT045,2640.92465
FDV48,OUT046,1297.71487
NCL17,OUT019,298.6511897
FDP46,OUT045,1399.670103
FDU10,OUT045,607.4868279
FDT37,OUT010,583.0604054
FDI27,OUT035,765.9509842
FDN51,OUT046,4167.336017
FDW07,OUT035,1356.769612
FDN45,OUT049,3560.137669
DRN37,OUT027,4351.921539
DRF48,OUT049,3147.782618
FDP38,OUT019,131.2613592
NCX18,OUT027,5594.058718
FDK45,OUT018,1889.239462
FDZ37,OUT049,1363.481981
FDS50,OUT018,3574.185702
NCR54,OUT018,2977.522276
NCS17,OUT035,1481.22868
FDV31,OUT046,2912.802043
DRE27,OUT017,1500.837661
FDN60,OUT013,2524.411847
FDK26,OUT013,3136.085113
FDX37,OUT018,1533.878312
FDW31,OUT046,3126.532022
FDX26,OUT018,3004.38212
DRL49,OUT019,298.9064192
FDU49,OUT017,1350.348853
FDY58,OUT046,3858.530491
FDN03,OUT045,4081.429645
NCV06,OUT010,486.1366808
FDH53,OUT045,1323.023279
FDG31,OUT018,1057.213198
NCC06,OUT045,2064.40871
FDS13,OUT049,3936.968494
FDP16,OUT035,4028.795021
FDA35,OUT013,1954.068421
DRP47,OUT018,3719.904154
FDY28,OUT010,581.0415949
FDY20,OUT035,1406.810856
NCH30,OUT017,1757.236491
NCR29,OUT019,132.5304692
NCP05,OUT013,2420.967598
NCF30,OUT019,288.8974292
FDA08,OUT035,2633.861447
FDN51,OUT027,5804.764309
FDH12,OUT046,1695.535031
FDY39,OUT017,3175.259301
NCO53,OUT045,3148.002765
FDB40,OUT046,2477.048451
FDH02,OUT049,1395.436311
FDY11,OUT027,1416.578667
FDQ09,OUT019,280.0936643
FDP16,OUT013,4018.054196
NCF55,OUT018,606.9330003
FDY09,OUT027,4498.354008
FDY39,OUT045,3166.102148
NCU53,OUT049,2510.494548
NCT41,OUT049,2482.826069
FDJ45,OUT046,630.8429579
FDR28,OUT013,2540.417205
FDN08,OUT013,1910.127195
FDJ07,OUT049,1889.335467
FDZ09,OUT027,4339.76404
FDQ14,OUT017,2463.79344
FDY12,OUT027,1160.792506
FDK57,OUT046,1952.648129
FDD20,OUT049,1961.744576
FDS36,OUT018,1733.504906
FDI40,OUT049,1669.358322
FDJ40,OUT045,1738.127759
FDE08,OUT013,2413.965643
DRK01,OUT013,1510.899047
FDC58,OUT049,652.3269561
FDE50,OUT046,3046.817517
FDX48,OUT035,2538.497025
DRM35,OUT018,2760.524606
FDG41,OUT013,1702.338877
FDB52,OUT046,4094.235156
FDV19,OUT045,2628.223819
DRG48,OUT017,2424.538419
FDI26,OUT013,3006.111679
FDU11,OUT019,288.233528
FDF59,OUT019,291.7997435
FDR07,OUT049,1504.19754
NCE06,OUT017,2538.728942
FDE10,OUT046,2008.003006
NCO55,OUT046,1703.220897
FDZ13,OUT013,817.5019342
FDT50,OUT017,1522.38629
FDH12,OUT010,249.2038861
FDD21,OUT045,1917.815151
NCM05,OUT013,4116.165385
FDK04,OUT013,993.5649997
FDN33,OUT017,1517.283197
NCM18,OUT010,133.7338582
DRC25,OUT049,1363.486953
FDT47,OUT017,1519.507953
FDD45,OUT027,2827.24992
NCD07,OUT018,1855.619635
NCY54,OUT010,423.7447724
FDL12,OUT049,969.6843786
FDL02,OUT017,1673.888118
FDC60,OUT035,1412.212281
FDR37,OUT017,3062.002962
FDY16,OUT017,3145.54107
FDU26,OUT045,1940.173052
FDN24,OUT013,934.8408524
FDH44,OUT013,2417.815575
FDE23,OUT010,131.2613592
FDW60,OUT017,2921.898595
FDQ55,OUT049,1974.449214
FDV32,OUT027,1388.307502
FDV03,OUT010,364.2328113
FDY14,OUT010,584.6044797
NCL55,OUT027,5807.318928
DRF25,OUT017,605.8726708
FDX03,OUT046,665.6849182
FDF40,OUT045,4046.848876
FDX24,OUT010,214.7692371
FDA25,OUT049,1669.559969
FDH21,OUT018,2426.861124
FDB47,OUT010,574.0458362
FDT34,OUT019,258.7138397
FDS39,OUT010,290.5028164
NCU05,OUT046,1311.173758
FDE02,OUT049,1450.339377
FDL25,OUT035,1416.745248
FDC50,OUT049,1444.287928
FDZ32,OUT049,1694.57099
FDV14,OUT045,1354.132633
FDR07,OUT045,1510.983266
FDB26,OUT049,825.7868879
NCR50,OUT045,2529.591731
FDP01,OUT018,2379.705729
FDH57,OUT045,2012.916371
FDM60,OUT027,1127.027812
FDA45,OUT017,2904.785551
FDU55,OUT017,4003.476706
FDH40,OUT035,1360.248279
FDG40,OUT019,131.2613592
FDT12,OUT049,3726.731245
DRL59,OUT045,855.5132343
FDT47,OUT018,1512.741306
FDI60,OUT017,1037.86632
DRF51,OUT027,1124.796168
NCK31,OUT049,785.8959178
FDB08,OUT045,2563.675334
FDM44,OUT035,1642.804024
FDD46,OUT018,2340.367189
FDR27,OUT019,292.7787567
FDV56,OUT010,256.2213778
FDM02,OUT049,1365.295537
FDU45,OUT018,1841.526927
FDZ10,OUT017,1984.859467
NCK31,OUT010,131.2613592
FDR27,OUT035,2001.955783
FDF33,OUT013,1702.262894
FDJ36,OUT046,1674.277947
FDP33,OUT049,3866.021184
FDG17,OUT046,3990.92712
FDG47,OUT027,5807.318928
NCW29,OUT046,2037.180349
DRH59,OUT017,1065.765418
FDR32,OUT017,3692.180267
FDP48,OUT035,3167.528842
FDG17,OUT035,4011.590856
DRJ59,OUT017,617.8933189
FDY48,OUT027,2868.606604
FDB02,OUT046,2920.554648
FDN10,OUT019,284.6829267
NCD55,OUT035,624.884318
FDX34,OUT013,1948.967908
FDZ38,OUT045,2940.775081
DRF37,OUT049,3922.627954
DRL47,OUT019,290.0553207
FDL27,OUT035,1041.026029
NCP53,OUT035,3979.187856
FDT03,OUT019,439.7574314
FDJ28,OUT035,3112.636194
FDF40,OUT018,3841.56496
FDA32,OUT035,3599.35346
NCP02,OUT017,884.5314588
FDZ31,OUT045,3145.560848
NCQ29,OUT013,3995.657065
FDP57,OUT010,249.2328888
FDL32,OUT027,3017.806727
DRB01,OUT035,3161.419802
FDJ40,OUT046,1705.74247
FDO24,OUT018,2430.890496
FDO11,OUT018,3826.171961
FDA56,OUT035,2006.231288
FDF02,OUT045,1676.681446
FDA10,OUT013,1957.13232
NCI55,OUT017,2015.108039
FDZ40,OUT010,131.2613592
FDV08,OUT049,648.9720251
FDN48,OUT013,1446.541288
FDU57,OUT017,2461.050282
DRF49,OUT013,1892.77743
FDS02,OUT035,3137.635693
FDS43,OUT046,3139.72371
FDT16,OUT013,4164.461365
FDX19,OUT027,5807.318928
FDK15,OUT046,1517.234349
DRA12,OUT049,2112.113247
FDY35,OUT017,668.9312769
NCU42,OUT013,2826.925189
FDD26,OUT013,3138.560499
FDR11,OUT018,2432.836748
NCP53,OUT045,3928.676581
FDP34,OUT045,2600.321822
NCV41,OUT019,268.0677536
FDN20,OUT018,2601.648246
FDZ16,OUT018,2988.346208
FDZ28,OUT049,1997.777474
NCL55,OUT013,4079.584482
NCJ17,OUT046,1364.869641
FDT37,OUT046,4086.154997
FDV51,OUT049,2801.735186
FDZ28,OUT035,2004.155556
FDN27,OUT013,1937.623451
FDS14,OUT019,378.6670968
FDZ58,OUT045,1943.64217
FDD46,OUT046,2442.799614
FDJ03,OUT035,772.8581294
FDU03,OUT010,436.1855012
FDA33,OUT027,4005.620612
NCW53,OUT035,3097.705718
NCC55,OUT017,605.139821
FDP52,OUT019,584.7473865
FDE39,OUT049,1964.134446
FDB44,OUT035,3586.912944
FDG59,OUT013,688.2616965
FDI05,OUT013,1229.846342
FDF59,OUT045,1981.609137
FDM39,OUT019,434.3077548
FDB14,OUT013,1440.832882
NCS05,OUT019,296.6005955
DRJ35,OUT045,990.4219182
FDO31,OUT019,170.9089838
FDA31,OUT046,2893.112797
FDX40,OUT049,631.6629212
FDW56,OUT045,3158.321292
FDH09,OUT018,783.0017313
FDA52,OUT019,426.3435389
FDF20,OUT019,542.4601602
FDE40,OUT046,997.9862612
NCU17,OUT046,1537.743744
NCP14,OUT035,1685.03096
FDN25,OUT027,1322.495098
FDU39,OUT049,889.4325249
NCM05,OUT017,3990.01206
FDU07,OUT017,2471.697214
FDF28,OUT049,2012.467692
FDR57,OUT049,2506.138919
FDJ33,OUT013,1954.518095
DRH23,OUT035,885.8595873
FDQ52,OUT046,3923.089922
DRK13,OUT035,3151.578704
FDP09,OUT046,3533.854949
FDR08,OUT027,2961.7133
FDV50,OUT045,1935.239014
FDT13,OUT049,3101.024082
FDJ27,OUT027,2866.125787
FDH21,OUT046,2511.836691
FDW14,OUT027,2428.836841
FDL52,OUT049,645.3363072
FDW28,OUT017,3123.975667
FDL40,OUT049,1507.158356
FDE24,OUT046,2115.007805
FDX35,OUT049,3651.57067
FDP46,OUT017,1381.865312
FDX56,OUT045,3423.922262
FDQ45,OUT049,3096.832179
FDK50,OUT027,4323.301998
FDY26,OUT045,3558.265035
FDQ09,OUT017,1876.966893
FDN39,OUT049,2810.292791
FDP13,OUT017,621.9062297
FDR51,OUT013,2395.428166
FDZ49,OUT010,584.2668688
FDL28,OUT018,3678.5052
FDZ10,OUT035,1995.102739
FDK38,OUT013,2375.090227
DRL49,OUT027,3259.314989
FDR15,OUT013,2400.545749
FDQ24,OUT035,4022.007867
FDD56,OUT013,2899.452388
NCR42,OUT046,634.0373298
FDH52,OUT045,1022.232029
FDH57,OUT019,294.2743768
FDR15,OUT010,371.5423971
FDJ34,OUT035,1975.319463
FDW37,OUT035,1450.541509
FDQ23,OUT018,1603.160468
FDP34,OUT013,2505.732882
FDE04,OUT027,5025.697338
FDC48,OUT045,1312.640926
FDA47,OUT019,379.7726909
FDI35,OUT018,2855.906448
NCV05,OUT013,2409.574692
FDR28,OUT045,2642.983367
FDH31,OUT017,1521.899027
FDP59,OUT019,258.7138397
FDS19,OUT018,1158.062578
FDM60,OUT045,624.5377637
FDJ44,OUT018,2771.807246
DRH51,OUT017,1352.720299
DRC25,OUT017,1371.930993
DRE25,OUT013,1475.286196
NCX05,OUT049,1899.003003
FDR11,OUT017,2562.281995
DRP47,OUT045,3878.345917
DRC49,OUT019,325.9656137
FDQ47,OUT027,1123.898087
FDL20,OUT013,1742.638812
FDM34,OUT035,1999.712296
NCN55,OUT013,3982.903172
FDD41,OUT035,1682.072702
FDE52,OUT049,1391.460899
NCT18,OUT019,429.241861
FDJ32,OUT018,907.0013864
FDE16,OUT046,3576.434615
FDZ09,OUT045,2631.928736
DRZ11,OUT046,1978.142036
FDK41,OUT049,1341.960368
